date,source_country_iso3,source_country_name,source_currency_code,market_segment,year,month,monthly_tourist_arrivals,monthly_arrivals_available_flag,monthly_myr_per_source_currency,target_missing_flag,model_row_status
2017-04-12,THA,Thailand,THB,ASEAN,2017,4,180157,1,0.1279,0,Training eligible
2017-04-12,TWN,Taiwan,TWD,Non-ASEAN,2017,4,25834,1,0.1451,0,Training eligible
2017-04-12,USA,United States,USD,Non-ASEAN,2017,4,17148,1,4.4072,0,Training eligible
2017-04-12,VNM,Vietnam,VND,ASEAN,2017,4,19841,1,0.0002,0,Training eligible
2017-04-13,AUS,Australia,AUD,Non-ASEAN,2017,4,34996,1,3.3221,0,Training eligible
2017-04-13,BGD,Bangladesh,BDT,Non-ASEAN,2017,4,10755,1,0.05520206,0,Training eligible
2017-04-13,BRN,Brunei,BND,ASEAN,2017,4,160572,1,3.1521,0,Training eligible
2017-04-13,CHN,China,CNY,Non-ASEAN,2017,4,184240,1,0.6396,0,Training eligible
2017-04-13,DEU,Germany,EUR,Non-ASEAN,2017,4,10344,1,4.7176,0,Training eligible
2017-04-13,FRA,France,EUR,Non-ASEAN,2017,4,11731,1,4.7176,0,Training eligible
2017-04-13,GBR,United Kingdom,GBP,Non-ASEAN,2017,4,33003,1,5.5597,0,Training eligible
2017-04-13,IDN,Indonesia,IDR,ASEAN,2017,4,258602,1,0.0003,0,Training eligible
2017-04-13,IND,India,INR,Non-ASEAN,2017,4,43974,1,0.0683,0,Training eligible
2017-04-13,JPN,Japan,JPY,Non-ASEAN,2017,4,27696,1,0.0401,0,Training eligible
2017-04-13,KOR,South Korea,KRW,Non-ASEAN,2017,4,30415,1,0.0039,0,Training eligible
2017-04-13,MMR,Myanmar,MMK,ASEAN,2017,4,4638,1,0.0033,0,Training eligible
2017-04-13,NPL,Nepal,NPR,Non-ASEAN,2017,4,2052,1,0.0427,0,Training eligible
2017-04-13,PAK,Pakistan,PKR,Non-ASEAN,2017,4,4680,1,0.0421,0,Training eligible
2017-04-13,PHL,Philippines,PHP,ASEAN,2017,4,35625,1,0.0885,0,Training eligible
2017-04-13,SGP,Singapore,SGD,ASEAN,2017,4,956849,1,3.1521,0,Training eligible
2017-04-13,THA,Thailand,THB,ASEAN,2017,4,180157,1,0.1279,0,Training eligible
2017-04-13,TWN,Taiwan,TWD,Non-ASEAN,2017,4,25834,1,0.1451,0,Training eligible
2017-04-13,USA,United States,USD,Non-ASEAN,2017,4,17148,1,4.4072,0,Training eligible
2017-04-13,VNM,Vietnam,VND,ASEAN,2017,4,19841,1,0.0002,0,Training eligible
2017-04-14,AUS,Australia,AUD,Non-ASEAN,2017,4,34996,1,3.3221,0,Training eligible
2017-04-14,BGD,Bangladesh,BDT,Non-ASEAN,2017,4,10755,1,0.05520206,0,Training eligible
2017-04-14,BRN,Brunei,BND,ASEAN,2017,4,160572,1,3.1521,0,Training eligible
2017-04-14,CHN,China,CNY,Non-ASEAN,2017,4,184240,1,0.6396,0,Training eligible
2017-04-14,DEU,Germany,EUR,Non-ASEAN,2017,4,10344,1,4.7176,0,Training eligible
2017-04-14,FRA,France,EUR,Non-ASEAN,2017,4,11731,1,4.7176,0,Training eligible
2017-04-14,GBR,United Kingdom,GBP,Non-ASEAN,2017,4,33003,1,5.5597,0,Training eligible
2017-04-14,IDN,Indonesia,IDR,ASEAN,2017,4,258602,1,0.0003,0,Training eligible
2017-04-14,IND,India,INR,Non-ASEAN,2017,4,43974,1,0.0683,0,Training eligible
2017-04-14,JPN,Japan,JPY,Non-ASEAN,2017,4,27696,1,0.0401,0,Training eligible
2017-04-14,KOR,South Korea,KRW,Non-ASEAN,2017,4,30415,1,0.0039,0,Training eligible
2017-04-14,MMR,Myanmar,MMK,ASEAN,2017,4,4638,1,0.0033,0,Training eligible
2017-04-14,NPL,Nepal,NPR,Non-ASEAN,2017,4,2052,1,0.0427,0,Training eligible
2017-04-14,PAK,Pakistan,PKR,Non-ASEAN,2017,4,4680,1,0.0421,0,Training eligible
2017-04-14,PHL,Philippines,PHP,ASEAN,2017,4,35625,1,0.0885,0,Training eligible
2017-04-14,SGP,Singapore,SGD,ASEAN,2017,4,956849,1,3.1521,0,Training eligible
2017-04-14,THA,Thailand,THB,ASEAN,2017,4,180157,1,0.1279,0,Training eligible
2017-04-14,TWN,Taiwan,TWD,Non-ASEAN,2017,4,25834,1,0.1451,0,Training eligible
2017-04-14,USA,United States,USD,Non-ASEAN,2017,4,17148,1,4.4072,0,Training eligible
2017-04-14,VNM,Vietnam,VND,ASEAN,2017,4,19841,1,0.0002,0,Training eligible
2017-04-15,AUS,Australia,AUD,Non-ASEAN,2017,4,34996,1,3.3221,0,Training eligible
2017-04-15,BGD,Bangladesh,BDT,Non-ASEAN,2017,4,10755,1,0.05520206,0,Training eligible
2017-04-15,BRN,Brunei,BND,ASEAN,2017,4,160572,1,3.1521,0,Training eligible
2017-04-15,CHN,China,CNY,Non-ASEAN,2017,4,184240,1,0.6396,0,Training eligible
2017-04-15,DEU,Germany,EUR,Non-ASEAN,2017,4,10344,1,4.7176,0,Training eligible
2017-04-15,FRA,France,EUR,Non-ASEAN,2017,4,11731,1,4.7176,0,Training eligible
2017-04-15,GBR,United Kingdom,GBP,Non-ASEAN,2017,4,33003,1,5.5597,0,Training eligible
2017-04-15,IDN,Indonesia,IDR,ASEAN,2017,4,258602,1,0.0003,0,Training eligible
2017-04-15,IND,India,INR,Non-ASEAN,2017,4,43974,1,0.0683,0,Training eligible
2017-04-15,JPN,Japan,JPY,Non-ASEAN,2017,4,27696,1,0.0401,0,Training eligible
2017-04-15,KOR,South Korea,KRW,Non-ASEAN,2017,4,30415,1,0.0039,0,Training eligible
2017-04-15,MMR,Myanmar,MMK,ASEAN,2017,4,4638,1,0.0033,0,Training eligible
2017-04-15,NPL,Nepal,NPR,Non-ASEAN,2017,4,2052,1,0.0427,0,Training eligible
2017-04-15,PAK,Pakistan,PKR,Non-ASEAN,2017,4,4680,1,0.0421,0,Training eligible
2017-04-15,PHL,Philippines,PHP,ASEAN,2017,4,35625,1,0.0885,0,Training eligible
2017-04-15,SGP,Singapore,SGD,ASEAN,2017,4,956849,1,3.1521,0,Training eligible
2017-04-15,THA,Thailand,THB,ASEAN,2017,4,180157,1,0.1279,0,Training eligible
2017-04-15,TWN,Taiwan,TWD,Non-ASEAN,2017,4,25834,1,0.1451,0,Training eligible
2017-04-15,USA,United States,USD,Non-ASEAN,2017,4,17148,1,4.4072,0,Training eligible
2017-04-15,VNM,Vietnam,VND,ASEAN,2017,4,19841,1,0.0002,0,Training eligible
2017-04-16,AUS,Australia,AUD,Non-ASEAN,2017,4,34996,1,3.3221,0,Training eligible
2017-04-16,BGD,Bangladesh,BDT,Non-ASEAN,2017,4,10755,1,0.05520206,0,Training eligible
2017-04-16,BRN,Brunei,BND,ASEAN,2017,4,160572,1,3.1521,0,Training eligible
2017-04-16,CHN,China,CNY,Non-ASEAN,2017,4,184240,1,0.6396,0,Training eligible
2017-04-16,DEU,Germany,EUR,Non-ASEAN,2017,4,10344,1,4.7176,0,Training eligible
2017-04-16,FRA,France,EUR,Non-ASEAN,2017,4,11731,1,4.7176,0,Training eligible
2017-04-16,GBR,United Kingdom,GBP,Non-ASEAN,2017,4,33003,1,5.5597,0,Training eligible
2017-04-16,IDN,Indonesia,IDR,ASEAN,2017,4,258602,1,0.0003,0,Training eligible
2017-04-16,IND,India,INR,Non-ASEAN,2017,4,43974,1,0.0683,0,Training eligible
2017-04-16,JPN,Japan,JPY,Non-ASEAN,2017,4,27696,1,0.0401,0,Training eligible
2017-04-16,KOR,South Korea,KRW,Non-ASEAN,2017,4,30415,1,0.0039,0,Training eligible
2017-04-16,MMR,Myanmar,MMK,ASEAN,2017,4,4638,1,0.0033,0,Training eligible
2017-04-16,NPL,Nepal,NPR,Non-ASEAN,2017,4,2052,1,0.0427,0,Training eligible
2017-04-16,PAK,Pakistan,PKR,Non-ASEAN,2017,4,4680,1,0.0421,0,Training eligible
2017-04-16,PHL,Philippines,PHP,ASEAN,2017,4,35625,1,0.0885,0,Training eligible
2017-04-16,SGP,Singapore,SGD,ASEAN,2017,4,956849,1,3.1521,0,Training eligible
2017-04-16,THA,Thailand,THB,ASEAN,2017,4,180157,1,0.1279,0,Training eligible
2017-04-16,TWN,Taiwan,TWD,Non-ASEAN,2017,4,25834,1,0.1451,0,Training eligible
2017-04-16,USA,United States,USD,Non-ASEAN,2017,4,17148,1,4.4072,0,Training eligible
2017-04-16,VNM,Vietnam,VND,ASEAN,2017,4,19841,1,0.0002,0,Training eligible
2017-04-17,AUS,Australia,AUD,Non-ASEAN,2017,4,34996,1,3.3221,0,Training eligible
2017-04-17,BGD,Bangladesh,BDT,Non-ASEAN,2017,4,10755,1,0.05520206,0,Training eligible
2017-04-17,BRN,Brunei,BND,ASEAN,2017,4,160572,1,3.1521,0,Training eligible
2017-04-17,CHN,China,CNY,Non-ASEAN,2017,4,184240,1,0.6396,0,Training eligible
2017-04-17,DEU,Germany,EUR,Non-ASEAN,2017,4,10344,1,4.7176,0,Training eligible
2017-04-17,FRA,France,EUR,Non-ASEAN,2017,4,11731,1,4.7176,0,Training eligible
2017-04-17,GBR,United Kingdom,GBP,Non-ASEAN,2017,4,33003,1,5.5597,0,Training eligible
2017-04-17,IDN,Indonesia,IDR,ASEAN,2017,4,258602,1,0.0003,0,Training eligible
2017-04-17,IND,India,INR,Non-ASEAN,2017,4,43974,1,0.0683,0,Training eligible
2017-04-17,JPN,Japan,JPY,Non-ASEAN,2017,4,27696,1,0.0401,0,Training eligible
2017-04-17,KOR,South Korea,KRW,Non-ASEAN,2017,4,30415,1,0.0039,0,Training eligible
2017-04-17,MMR,Myanmar,MMK,ASEAN,2017,4,4638,1,0.0033,0,Training eligible
2017-04-17,NPL,Nepal,NPR,Non-ASEAN,2017,4,2052,1,0.0427,0,Training eligible
2017-04-17,PAK,Pakistan,PKR,Non-ASEAN,2017,4,4680,1,0.0421,0,Training eligible
2017-04-17,PHL,Philippines,PHP,ASEAN,2017,4,35625,1,0.0885,0,Training eligible
2017-04-17,SGP,Singapore,SGD,ASEAN,2017,4,956849,1,3.1521,0,Training eligible
2017-04-17,THA,Thailand,THB,ASEAN,2017,4,180157,1,0.1279,0,Training eligible
2017-04-17,TWN,Taiwan,TWD,Non-ASEAN,2017,4,25834,1,0.1451,0,Training eligible
2017-04-17,USA,United States,USD,Non-ASEAN,2017,4,17148,1,4.4072,0,Training eligible
2017-04-17,VNM,Vietnam,VND,ASEAN,2017,4,19841,1,0.0002,0,Training eligible
2017-04-18,AUS,Australia,AUD,Non-ASEAN,2017,4,34996,1,3.3221,0,Training eligible
2017-04-18,BGD,Bangladesh,BDT,Non-ASEAN,2017,4,10755,1,0.05520206,0,Training eligible
2017-04-18,BRN,Brunei,BND,ASEAN,2017,4,160572,1,3.1521,0,Training eligible
2017-04-18,CHN,China,CNY,Non-ASEAN,2017,4,184240,1,0.6396,0,Training eligible
2017-04-18,DEU,Germany,EUR,Non-ASEAN,2017,4,10344,1,4.7176,0,Training eligible
2017-04-18,FRA,France,EUR,Non-ASEAN,2017,4,11731,1,4.7176,0,Training eligible
2017-04-18,GBR,United Kingdom,GBP,Non-ASEAN,2017,4,33003,1,5.5597,0,Training eligible
2017-04-18,IDN,Indonesia,IDR,ASEAN,2017,4,258602,1,0.0003,0,Training eligible
2017-04-18,IND,India,INR,Non-ASEAN,2017,4,43974,1,0.0683,0,Training eligible
2017-04-18,JPN,Japan,JPY,Non-ASEAN,2017,4,27696,1,0.0401,0,Training eligible
2017-04-18,KOR,South Korea,KRW,Non-ASEAN,2017,4,30415,1,0.0039,0,Training eligible
2017-04-18,MMR,Myanmar,MMK,ASEAN,2017,4,4638,1,0.0033,0,Training eligible
2017-04-18,NPL,Nepal,NPR,Non-ASEAN,2017,4,2052,1,0.0427,0,Training eligible
2017-04-18,PAK,Pakistan,PKR,Non-ASEAN,2017,4,4680,1,0.0421,0,Training eligible
2017-04-18,PHL,Philippines,PHP,ASEAN,2017,4,35625,1,0.0885,0,Training eligible
2017-04-18,SGP,Singapore,SGD,ASEAN,2017,4,956849,1,3.1521,0,Training eligible
2017-04-18,THA,Thailand,THB,ASEAN,2017,4,180157,1,0.1279,0,Training eligible
2017-04-18,TWN,Taiwan,TWD,Non-ASEAN,2017,4,25834,1,0.1451,0,Training eligible
2017-04-18,USA,United States,USD,Non-ASEAN,2017,4,17148,1,4.4072,0,Training eligible
2017-04-18,VNM,Vietnam,VND,ASEAN,2017,4,19841,1,0.0002,0,Training eligible
2017-04-19,AUS,Australia,AUD,Non-ASEAN,2017,4,34996,1,3.3221,0,Training eligible
2017-04-19,BGD,Bangladesh,BDT,Non-ASEAN,2017,4,10755,1,0.05520206,0,Training eligible
2017-04-19,BRN,Brunei,BND,ASEAN,2017,4,160572,1,3.1521,0,Training eligible
2017-04-19,CHN,China,CNY,Non-ASEAN,2017,4,184240,1,0.6396,0,Training eligible
2017-04-19,DEU,Germany,EUR,Non-ASEAN,2017,4,10344,1,4.7176,0,Training eligible
2017-04-19,FRA,France,EUR,Non-ASEAN,2017,4,11731,1,4.7176,0,Training eligible
2017-04-19,GBR,United Kingdom,GBP,Non-ASEAN,2017,4,33003,1,5.5597,0,Training eligible
2017-04-19,IDN,Indonesia,IDR,ASEAN,2017,4,258602,1,0.0003,0,Training eligible
2017-04-19,IND,India,INR,Non-ASEAN,2017,4,43974,1,0.0683,0,Training eligible
2017-04-19,JPN,Japan,JPY,Non-ASEAN,2017,4,27696,1,0.0401,0,Training eligible
2017-04-19,KOR,South Korea,KRW,Non-ASEAN,2017,4,30415,1,0.0039,0,Training eligible
2017-04-19,MMR,Myanmar,MMK,ASEAN,2017,4,4638,1,0.0033,0,Training eligible
2017-04-19,NPL,Nepal,NPR,Non-ASEAN,2017,4,2052,1,0.0427,0,Training eligible
2017-04-19,PAK,Pakistan,PKR,Non-ASEAN,2017,4,4680,1,0.0421,0,Training eligible
2017-04-19,PHL,Philippines,PHP,ASEAN,2017,4,35625,1,0.0885,0,Training eligible
2017-04-19,SGP,Singapore,SGD,ASEAN,2017,4,956849,1,3.1521,0,Training eligible
2017-04-19,THA,Thailand,THB,ASEAN,2017,4,180157,1,0.1279,0,Training eligible
2017-04-19,TWN,Taiwan,TWD,Non-ASEAN,2017,4,25834,1,0.1451,0,Training eligible
2017-04-19,USA,United States,USD,Non-ASEAN,2017,4,17148,1,4.4072,0,Training eligible
2017-04-19,VNM,Vietnam,VND,ASEAN,2017,4,19841,1,0.0002,0,Training eligible
2017-04-20,AUS,Australia,AUD,Non-ASEAN,2017,4,34996,1,3.3221,0,Training eligible
2017-04-20,BGD,Bangladesh,BDT,Non-ASEAN,2017,4,10755,1,0.05520206,0,Training eligible
2017-04-20,BRN,Brunei,BND,ASEAN,2017,4,160572,1,3.1521,0,Training eligible
2017-04-20,CHN,China,CNY,Non-ASEAN,2017,4,184240,1,0.6396,0,Training eligible
2017-04-20,DEU,Germany,EUR,Non-ASEAN,2017,4,10344,1,4.7176,0,Training eligible
2017-04-20,FRA,France,EUR,Non-ASEAN,2017,4,11731,1,4.7176,0,Training eligible
2017-04-20,GBR,United Kingdom,GBP,Non-ASEAN,2017,4,33003,1,5.5597,0,Training eligible
2017-04-20,IDN,Indonesia,IDR,ASEAN,2017,4,258602,1,0.0003,0,Training eligible
2017-04-20,IND,India,INR,Non-ASEAN,2017,4,43974,1,0.0683,0,Training eligible
2017-04-20,JPN,Japan,JPY,Non-ASEAN,2017,4,27696,1,0.0401,0,Training eligible
2017-04-20,KOR,South Korea,KRW,Non-ASEAN,2017,4,30415,1,0.0039,0,Training eligible
2017-04-20,MMR,Myanmar,MMK,ASEAN,2017,4,4638,1,0.0033,0,Training eligible
2017-04-20,NPL,Nepal,NPR,Non-ASEAN,2017,4,2052,1,0.0427,0,Training eligible
2017-04-20,PAK,Pakistan,PKR,Non-ASEAN,2017,4,4680,1,0.0421,0,Training eligible
2017-04-20,PHL,Philippines,PHP,ASEAN,2017,4,35625,1,0.0885,0,Training eligible
2017-04-20,SGP,Singapore,SGD,ASEAN,2017,4,956849,1,3.1521,0,Training eligible
2017-04-20,THA,Thailand,THB,ASEAN,2017,4,180157,1,0.1279,0,Training eligible
2017-04-20,TWN,Taiwan,TWD,Non-ASEAN,2017,4,25834,1,0.1451,0,Training eligible
2017-04-20,USA,United States,USD,Non-ASEAN,2017,4,17148,1,4.4072,0,Training eligible
2017-04-20,VNM,Vietnam,VND,ASEAN,2017,4,19841,1,0.0002,0,Training eligible
2017-04-21,AUS,Australia,AUD,Non-ASEAN,2017,4,34996,1,3.3221,0,Training eligible
2017-04-21,BGD,Bangladesh,BDT,Non-ASEAN,2017,4,10755,1,0.05520206,0,Training eligible
2017-04-21,BRN,Brunei,BND,ASEAN,2017,4,160572,1,3.1521,0,Training eligible
2017-04-21,CHN,China,CNY,Non-ASEAN,2017,4,184240,1,0.6396,0,Training eligible
2017-04-21,DEU,Germany,EUR,Non-ASEAN,2017,4,10344,1,4.7176,0,Training eligible
2017-04-21,FRA,France,EUR,Non-ASEAN,2017,4,11731,1,4.7176,0,Training eligible
2017-04-21,GBR,United Kingdom,GBP,Non-ASEAN,2017,4,33003,1,5.5597,0,Training eligible
2017-04-21,IDN,Indonesia,IDR,ASEAN,2017,4,258602,1,0.0003,0,Training eligible
2017-04-21,IND,India,INR,Non-ASEAN,2017,4,43974,1,0.0683,0,Training eligible
2017-04-21,JPN,Japan,JPY,Non-ASEAN,2017,4,27696,1,0.0401,0,Training eligible
2017-04-21,KOR,South Korea,KRW,Non-ASEAN,2017,4,30415,1,0.0039,0,Training eligible
2017-04-21,MMR,Myanmar,MMK,ASEAN,2017,4,4638,1,0.0033,0,Training eligible
2017-04-21,NPL,Nepal,NPR,Non-ASEAN,2017,4,2052,1,0.0427,0,Training eligible
2017-04-21,PAK,Pakistan,PKR,Non-ASEAN,2017,4,4680,1,0.0421,0,Training eligible
2017-04-21,PHL,Philippines,PHP,ASEAN,2017,4,35625,1,0.0885,0,Training eligible
2017-04-21,SGP,Singapore,SGD,ASEAN,2017,4,956849,1,3.1521,0,Training eligible
2017-04-21,THA,Thailand,THB,ASEAN,2017,4,180157,1,0.1279,0,Training eligible
2017-04-21,TWN,Taiwan,TWD,Non-ASEAN,2017,4,25834,1,0.1451,0,Training eligible
2017-04-21,USA,United States,USD,Non-ASEAN,2017,4,17148,1,4.4072,0,Training eligible
2017-04-21,VNM,Vietnam,VND,ASEAN,2017,4,19841,1,0.0002,0,Training eligible
2017-04-22,AUS,Australia,AUD,Non-ASEAN,2017,4,34996,1,3.3221,0,Training eligible
2017-04-22,BGD,Bangladesh,BDT,Non-ASEAN,2017,4,10755,1,0.05520206,0,Training eligible
2017-04-22,BRN,Brunei,BND,ASEAN,2017,4,160572,1,3.1521,0,Training eligible
2017-04-22,CHN,China,CNY,Non-ASEAN,2017,4,184240,1,0.6396,0,Training eligible
2017-04-22,DEU,Germany,EUR,Non-ASEAN,2017,4,10344,1,4.7176,0,Training eligible
2017-04-22,FRA,France,EUR,Non-ASEAN,2017,4,11731,1,4.7176,0,Training eligible
2017-04-22,GBR,United Kingdom,GBP,Non-ASEAN,2017,4,33003,1,5.5597,0,Training eligible
2017-04-22,IDN,Indonesia,IDR,ASEAN,2017,4,258602,1,0.0003,0,Training eligible
2017-04-22,IND,India,INR,Non-ASEAN,2017,4,43974,1,0.0683,0,Training eligible
2017-04-22,JPN,Japan,JPY,Non-ASEAN,2017,4,27696,1,0.0401,0,Training eligible
2017-04-22,KOR,South Korea,KRW,Non-ASEAN,2017,4,30415,1,0.0039,0,Training eligible
2017-04-22,MMR,Myanmar,MMK,ASEAN,2017,4,4638,1,0.0033,0,Training eligible
2017-04-22,NPL,Nepal,NPR,Non-ASEAN,2017,4,2052,1,0.0427,0,Training eligible
2017-04-22,PAK,Pakistan,PKR,Non-ASEAN,2017,4,4680,1,0.0421,0,Training eligible
2017-04-22,PHL,Philippines,PHP,ASEAN,2017,4,35625,1,0.0885,0,Training eligible
2017-04-22,SGP,Singapore,SGD,ASEAN,2017,4,956849,1,3.1521,0,Training eligible
2017-04-22,THA,Thailand,THB,ASEAN,2017,4,180157,1,0.1279,0,Training eligible
2017-04-22,TWN,Taiwan,TWD,Non-ASEAN,2017,4,25834,1,0.1451,0,Training eligible
2017-04-22,USA,United States,USD,Non-ASEAN,2017,4,17148,1,4.4072,0,Training eligible
2017-04-22,VNM,Vietnam,VND,ASEAN,2017,4,19841,1,0.0002,0,Training eligible
2017-04-23,AUS,Australia,AUD,Non-ASEAN,2017,4,34996,1,3.3221,0,Training eligible
2017-04-23,BGD,Bangladesh,BDT,Non-ASEAN,2017,4,10755,1,0.05520206,0,Training eligible
2017-04-23,BRN,Brunei,BND,ASEAN,2017,4,160572,1,3.1521,0,Training eligible
2017-04-23,CHN,China,CNY,Non-ASEAN,2017,4,184240,1,0.6396,0,Training eligible
2017-04-23,DEU,Germany,EUR,Non-ASEAN,2017,4,10344,1,4.7176,0,Training eligible
2017-04-23,FRA,France,EUR,Non-ASEAN,2017,4,11731,1,4.7176,0,Training eligible
2017-04-23,GBR,United Kingdom,GBP,Non-ASEAN,2017,4,33003,1,5.5597,0,Training eligible
2017-04-23,IDN,Indonesia,IDR,ASEAN,2017,4,258602,1,0.0003,0,Training eligible
2017-04-23,IND,India,INR,Non-ASEAN,2017,4,43974,1,0.0683,0,Training eligible
2017-04-23,JPN,Japan,JPY,Non-ASEAN,2017,4,27696,1,0.0401,0,Training eligible
2017-04-23,KOR,South Korea,KRW,Non-ASEAN,2017,4,30415,1,0.0039,0,Training eligible
2017-04-23,MMR,Myanmar,MMK,ASEAN,2017,4,4638,1,0.0033,0,Training eligible
2017-04-23,NPL,Nepal,NPR,Non-ASEAN,2017,4,2052,1,0.0427,0,Training eligible
2017-04-23,PAK,Pakistan,PKR,Non-ASEAN,2017,4,4680,1,0.0421,0,Training eligible
2017-04-23,PHL,Philippines,PHP,ASEAN,2017,4,35625,1,0.0885,0,Training eligible
2017-04-23,SGP,Singapore,SGD,ASEAN,2017,4,956849,1,3.1521,0,Training eligible
2017-04-23,THA,Thailand,THB,ASEAN,2017,4,180157,1,0.1279,0,Training eligible
2017-04-23,TWN,Taiwan,TWD,Non-ASEAN,2017,4,25834,1,0.1451,0,Training eligible
2017-04-23,USA,United States,USD,Non-ASEAN,2017,4,17148,1,4.4072,0,Training eligible
2017-04-23,VNM,Vietnam,VND,ASEAN,2017,4,19841,1,0.0002,0,Training eligible
2017-04-24,AUS,Australia,AUD,Non-ASEAN,2017,4,34996,1,3.3221,0,Training eligible
2017-04-24,BGD,Bangladesh,BDT,Non-ASEAN,2017,4,10755,1,0.05520206,0,Training eligible
2017-04-24,BRN,Brunei,BND,ASEAN,2017,4,160572,1,3.1521,0,Training eligible
2017-04-24,CHN,China,CNY,Non-ASEAN,2017,4,184240,1,0.6396,0,Training eligible
2017-04-24,DEU,Germany,EUR,Non-ASEAN,2017,4,10344,1,4.7176,0,Training eligible
2017-04-24,FRA,France,EUR,Non-ASEAN,2017,4,11731,1,4.7176,0,Training eligible
2017-04-24,GBR,United Kingdom,GBP,Non-ASEAN,2017,4,33003,1,5.5597,0,Training eligible
2017-04-24,IDN,Indonesia,IDR,ASEAN,2017,4,258602,1,0.0003,0,Training eligible
2017-04-24,IND,India,INR,Non-ASEAN,2017,4,43974,1,0.0683,0,Training eligible
2017-04-24,JPN,Japan,JPY,Non-ASEAN,2017,4,27696,1,0.0401,0,Training eligible
2017-04-24,KOR,South Korea,KRW,Non-ASEAN,2017,4,30415,1,0.0039,0,Training eligible
2017-04-24,MMR,Myanmar,MMK,ASEAN,2017,4,4638,1,0.0033,0,Training eligible
2017-04-24,NPL,Nepal,NPR,Non-ASEAN,2017,4,2052,1,0.0427,0,Training eligible
2017-04-24,PAK,Pakistan,PKR,Non-ASEAN,2017,4,4680,1,0.0421,0,Training eligible
2017-04-24,PHL,Philippines,PHP,ASEAN,2017,4,35625,1,0.0885,0,Training eligible
2017-04-24,SGP,Singapore,SGD,ASEAN,2017,4,956849,1,3.1521,0,Training eligible
2017-04-24,THA,Thailand,THB,ASEAN,2017,4,180157,1,0.1279,0,Training eligible
2017-04-24,TWN,Taiwan,TWD,Non-ASEAN,2017,4,25834,1,0.1451,0,Training eligible
2017-04-24,USA,United States,USD,Non-ASEAN,2017,4,17148,1,4.4072,0,Training eligible
2017-04-24,VNM,Vietnam,VND,ASEAN,2017,4,19841,1,0.0002,0,Training eligible
2017-04-25,AUS,Australia,AUD,Non-ASEAN,2017,4,34996,1,3.3221,0,Training eligible
2017-04-25,BGD,Bangladesh,BDT,Non-ASEAN,2017,4,10755,1,0.05520206,0,Training eligible
2017-04-25,BRN,Brunei,BND,ASEAN,2017,4,160572,1,3.1521,0,Training eligible
2017-04-25,CHN,China,CNY,Non-ASEAN,2017,4,184240,1,0.6396,0,Training eligible
2017-04-25,DEU,Germany,EUR,Non-ASEAN,2017,4,10344,1,4.7176,0,Training eligible
2017-04-25,FRA,France,EUR,Non-ASEAN,2017,4,11731,1,4.7176,0,Training eligible
2017-04-25,GBR,United Kingdom,GBP,Non-ASEAN,2017,4,33003,1,5.5597,0,Training eligible
2017-04-25,IDN,Indonesia,IDR,ASEAN,2017,4,258602,1,0.0003,0,Training eligible
2017-04-25,IND,India,INR,Non-ASEAN,2017,4,43974,1,0.0683,0,Training eligible
2017-04-25,JPN,Japan,JPY,Non-ASEAN,2017,4,27696,1,0.0401,0,Training eligible
2017-04-25,KOR,South Korea,KRW,Non-ASEAN,2017,4,30415,1,0.0039,0,Training eligible
2017-04-25,MMR,Myanmar,MMK,ASEAN,2017,4,4638,1,0.0033,0,Training eligible
2017-04-25,NPL,Nepal,NPR,Non-ASEAN,2017,4,2052,1,0.0427,0,Training eligible
2017-04-25,PAK,Pakistan,PKR,Non-ASEAN,2017,4,4680,1,0.0421,0,Training eligible
2017-04-25,PHL,Philippines,PHP,ASEAN,2017,4,35625,1,0.0885,0,Training eligible
2017-04-25,SGP,Singapore,SGD,ASEAN,2017,4,956849,1,3.1521,0,Training eligible
2017-04-25,THA,Thailand,THB,ASEAN,2017,4,180157,1,0.1279,0,Training eligible
2017-04-25,TWN,Taiwan,TWD,Non-ASEAN,2017,4,25834,1,0.1451,0,Training eligible
2017-04-25,USA,United States,USD,Non-ASEAN,2017,4,17148,1,4.4072,0,Training eligible
2017-04-25,VNM,Vietnam,VND,ASEAN,2017,4,19841,1,0.0002,0,Training eligible
2017-04-26,AUS,Australia,AUD,Non-ASEAN,2017,4,34996,1,3.3221,0,Training eligible
2017-04-26,BGD,Bangladesh,BDT,Non-ASEAN,2017,4,10755,1,0.05520206,0,Training eligible
2017-04-26,BRN,Brunei,BND,ASEAN,2017,4,160572,1,3.1521,0,Training eligible
2017-04-26,CHN,China,CNY,Non-ASEAN,2017,4,184240,1,0.6396,0,Training eligible
2017-04-26,DEU,Germany,EUR,Non-ASEAN,2017,4,10344,1,4.7176,0,Training eligible
2017-04-26,FRA,France,EUR,Non-ASEAN,2017,4,11731,1,4.7176,0,Training eligible
2017-04-26,GBR,United Kingdom,GBP,Non-ASEAN,2017,4,33003,1,5.5597,0,Training eligible
2017-04-26,IDN,Indonesia,IDR,ASEAN,2017,4,258602,1,0.0003,0,Training eligible
2017-04-26,IND,India,INR,Non-ASEAN,2017,4,43974,1,0.0683,0,Training eligible
2017-04-26,JPN,Japan,JPY,Non-ASEAN,2017,4,27696,1,0.0401,0,Training eligible
2017-04-26,KOR,South Korea,KRW,Non-ASEAN,2017,4,30415,1,0.0039,0,Training eligible
2017-04-26,MMR,Myanmar,MMK,ASEAN,2017,4,4638,1,0.0033,0,Training eligible
